n.name,n.url,n.betweenness
26 Musings from Kierkegaard on What It Means to be A Human Being,https://fs.blog/2014/02/quotable-kierkegaard/,3153.826564407818
Teddy Roosevelt’s 10 Rules For Reading,https://fs.blog/2014/02/roosevelt-rules-for-reading/,6066.975201216335
Talent Is Persistence,https://fs.blog/2014/02/talent-is-persistence/,229.16488095238108
The Checklist Manifesto: How to Get Things Right,https://fs.blog/2014/02/the-checklist-manifesto/,1712.3297929796352
The Optimism Bias: Imagining A Positive Future,https://fs.blog/2014/02/the-optimism-bias/,249.84232215797658
"True Grit: What an Olympic Snowboarder, an A-list Actor and Finland Can Teach Us About Building Resilience",https://fs.blog/2014/03/develop-grit/,1633.001562326563
Max Bazerman Offers Books for Leaders,https://fs.blog/2014/03/max-bazerman-books-for-leaders/,3101.2942274676557
What Is Complexity?,https://fs.blog/2014/03/what-is-complexity/,4658.829719865901
Kurt Vonnegut’s Powerful 1973 Letter to the Man Burning his Books,https://fs.blog/2014/05/kurt-vonneguts-letter-book-burning/,2916.5799881036546
Hans Ulrich Obrist On The Pace of The World And the Value of Slowness,https://fs.blog/2014/06/hans-ulrich-the-value-of-slowness/,130.6226190476189
The Six Books Bill Gates Thinks You Should Read This Summer,https://fs.blog/2014/07/bill-gates-books-to-read-summer/,3962.8759585256958
Claude Shannon: The Man Who Turned Paper Into Pixels,https://fs.blog/2014/07/claude-shannon-paper-into-pixels/,96.00325856061158
"Paul Graham: On Arguing With Idiots, Where Ideas Come From, and What Makes Good Programmers",https://fs.blog/2014/07/paul-graham-hackers-painters/,5446.068744164355
Seneca on Gathering Ideas And Combinatorial Creativity,https://fs.blog/2014/07/seneca-on-combinatorial-creativity/,965.4480689860417
Steve Jobs 2005 Stanford Commencement Address,https://fs.blog/2014/07/steve-jobs-stanford-commencement/,2586.937445887452
The Uses Of Being Wrong,https://fs.blog/2014/07/the-uses-of-being-wrong/,788.5122103386884
Sir William Osler: A Way of Life,https://fs.blog/2014/07/william-osler-a-way-of-life/,2278.7439176019925
21 of Bill Clinton’s Favorite Books,https://fs.blog/2014/08/bill-clinton-favorite-books/,5409.61038961039
Dead Poets Society,https://fs.blog/2014/08/dead-poets-society/,4575.241883116884
Habit Stacking: 17 Small Productivity Habits,https://fs.blog/2014/08/habit-stacking/,2490.3329350019626
Henry Miller on The Complicated Relationship Between Friendship and Aging,https://fs.blog/2014/08/henry-miller-on-friendship/,933.0776871083752
"Henry Miller on Turning 80, Fighting Evil, And Why Life is the Best Teacher",https://fs.blog/2014/08/henry-miller-on-turning-eighty/,6911.083333333364
Hyperbolic Discounting and The Science of Procrastination,https://fs.blog/2014/08/hyperbolic-discounting/,798.3670401493974
John Keats on the Quality That Formed a Man of Achievement: Negative Capability,https://fs.blog/2014/08/john-keats-quality-man-of-achievement-negative-capability/,3082.753968253967
My Interview with Jenny Blake,https://fs.blog/2014/08/my-interview-with-jenny-blake/,219.16946747483843
Neil deGrasse Tyson: Your Ego and the Cosmic Perspective,https://fs.blog/2014/08/neil-degrasse-tyson-your-ego-and-the-cosmic-perspective/,176.43103563103568
Richard Feynman’s Letter on What Problems to Solve,https://fs.blog/2014/08/richard-feynman-what-problems-to-solve/,3927.308928000085
Seneca on Wisdom,https://fs.blog/2014/08/seneca-on-wisdom/,1568.5940915364831
The Common Pattern To Procrastination,https://fs.blog/2014/08/the-common-pattern-to-procrastination/,113.5064425770308
What Is Meditation?,https://fs.blog/2014/08/what-is-meditation/,1660.9997972615618
Charles Darwin — Natural Selection was like Confessing a Murder,https://fs.blog/2014/11/charles-darwin-letter-joseph-hooker/,991.3867066508359
Eight Ways to Say No With Grace and Style,https://fs.blog/2014/11/eight-ways-to-say-no/,66.56391004060661
How Do People Get New Ideas?,https://fs.blog/2014/11/how-do-people-get-new-ideas/,825.4048457581081
Simplify your Life: 100 Ways to Slow Down and Enjoy the Things that Really Matter,https://fs.blog/2014/11/simplify-your-life/,2272.685219795834
Creativity and the Necessity of Giving up Your Best Loved Ideas and Starting Over Again,https://fs.blog/2014/12/dani-shapiro-still-writing/,240.29166592245343
Patagonia: The Art of Telling a Beautiful Story,https://fs.blog/2014/12/patagonia-telling-a-beautiful-story/,2431.0374242339058
Marie Kondo: The Japanese Art of Decluttering and Organizing,https://fs.blog/2014/12/the-life-changing-magic-of-tidying-up/,952.2202920670301
Laws of Character and Personality,https://fs.blog/2014/01/laws-of-character-and-personality/,5978.824394763921
How a little pain makes something more attractive,https://fs.blog/2011/10/how-a-little-pain-makes-something-more-attractive/,11389.444382234407
The Bias Against Creativity: Why People Desire But Reject Creative Ideas,https://fs.blog/2012/01/the-bias-against-creativity-why-people-desire-but-reject-creative-ideas/,3197.317904317905
Happy Birthday Jean-Jacques Rousseau,https://fs.blog/2012/06/happy-birthday-jean-jacques-rousseau/,126.1718302887343
Insensitivity To Base Rates: An Introduction,https://fs.blog/2012/11/mental-model-bias-from-insensitivity-to-base-rates/,4468.14514567558
Rules To Success,https://fs.blog/2013/08/rules-to-success/,7070.986869130887
The Bed of Procrustes — 20 Aphorisms from Nassim Taleb,https://fs.blog/2013/09/the-bed-of-procrustes/,12768.185557803616
Why Our Brains Are Wired to Connect,https://fs.blog/2013/11/why-our-brains-are-wired-to-connect/,120.88809286154985
Breakpoint: When Bigger is Not Better,https://fs.blog/2014/02/breakpoint/,4736.0222192646415
This is a World of Incentives,https://fs.blog/2011/08/this-is-a-world-of-incentives/,1849.8793977355533
Five Rules to help you Learn to Love Volatility,https://fs.blog/2012/11/learning-to-love-volatility/,6005.712386903133
Temperament Matters: In Life and Business,https://fs.blog/2013/04/temperament-matters/,1512.6820048357813
The Art of Observation,https://fs.blog/2013/04/the-art-of-observation/,7591.74080744423
Is reading fiction good for you?,https://fs.blog/2011/09/is-reading-fiction-good-for-you/,13476.363782699407
Gary Klein: Streetlights and Shadows,https://fs.blog/2011/10/streetlights-and-shadows/,15811.327968324844
The Cognitive Consequences of Having Information at Our Fingertips,https://fs.blog/2012/01/the-cognitive-consequences-of-having-information-at-our-fingertips/,10528.790769261075
"The Best Stoic Reading List: Aurelius, Seneca, Epictetus and More",https://fs.blog/2014/04/the-stoic-reading-list/,1633.0408387111158
Mental Model: Conjunctive and Disjunctive Events Bias,https://fs.blog/2011/11/mental-model-conjunctive-and-disjunctive-events-bias/,16505.755395888238
Tyler Cowen on The Dangers of Storytelling,https://fs.blog/2012/01/the-danger-of-storytelling/,4701.074988610001
Economists Are Overconfident. So Are You.,https://fs.blog/2012/06/economists-are-overconfident-so-are-you/,1014.7650793650794
The Education of a Reluctant Businessman with Yvon Chouinard,https://fs.blog/2013/08/the-education-of-a-reluctant-businessman-with-yvon-chouinard/,8517.868506472307
Why Lazy and Smart People Make the Best Leaders,https://fs.blog/2013/09/why-clever-and-lazy-people-make-great-leaders/,18963.481815973242
Richard Feynman on Curiosity,https://fs.blog/2013/11/richard-feynman-curiosity/,1566.8002038785526
2011 Pulitzer Prize Winners (Books),https://fs.blog/2011/04/2011-pulitzer-prize-winners-books/,5028.899475566465
Seminal Books For Each Decade,https://fs.blog/2011/04/seminal-books-for-each-decade/,2593.1880952380952
Re:Think Innovation 2015,https://fs.blog/2015/09/rethink-innovation-2015/,98.18113275613277
"Arguments Are For Learning, Not Winning",https://fs.blog/2013/01/how-people-learn/,24367.262298946192
"Michael Mauboussin, Interview No. 4",https://fs.blog/2013/08/michael-mauboussin-interview-no-4/,11505.967466131922
Nassim Taleb: The Winner-Take-All Effect In Longevity,https://fs.blog/2012/06/the-winner-take-all-effect-in-longevity/,3960.5155788054394
Worldly-Wisdom from Charlie Munger,https://fs.blog/2013/02/worldly-wisdom-from-charlie-munger/,282.7348609700076
The High Cost of Distractions,https://fs.blog/2009/12/the-high-cost-of-distractions/,267.79020011421335
Bill Gates Picks 4 Reads That Bring Clarity and Solutions to Energy Issues,https://fs.blog/2011/11/bill-gates-picks-4-reads-that-bring-clarity-and-solutions-to-energy-issues/,13606.962273251303
Attentional Blink,https://fs.blog/2015/07/attentional-blink/,45.65006047873694
Richard Feynman on Why Questions,https://fs.blog/2012/01/richard-feynman-on-why-questions/,7599.3511078045285
Daniel Pink: Five Books to Improve Thinking,https://fs.blog/2014/01/five-books-clarity/,6196.053917732581
Viktor Frankl: The Human Search for Meaning,https://fs.blog/2014/01/frankl-human-search-for-meaning/,4550.0569688424675
The Power of I Don’t Know,https://fs.blog/2013/05/the-power-of-i-dont-know/,3104.5997695572923
The Four Levels of Reading: Improve Skills One Level At A Time,https://fs.blog/2013/06/levels-of-reading/,134.95452915229092
Daniel Kahneman Explains Multitasking,https://fs.blog/2012/07/daniel-kahneman-explains-multitasking/,5376.040537996575
The Value of Culture,https://fs.blog/2013/01/the-value-of-culture/,431.84187577838475
2013 Summer Reading List — Curated Recommendations For a Curious Mind,https://fs.blog/2013/05/2013-summer-reading-list-curated-recommendations-for-a-curious-mind/,1648.6435112621518
Beliefs come first; reasons second,https://fs.blog/2011/08/beliefs-come-first-reasons-second/,3358.173988725186
Charlie Munger on the Medical System,https://fs.blog/2016/02/charlie-munger-medical-system/,7893.712757290596
How David Allen increased Drew Carey’s Productivity,https://fs.blog/2015/06/david-allen-productivity/,1441.001129426133
5 Design-Informed Approaches to Good Learning,https://fs.blog/2013/10/design-informed-learning/,225.63334852132814
The Most Effective Way to Retain What You Read,https://fs.blog/2013/05/how-to-retain-more-of-what-you-read/,315.7709266223972
the WAR of ART and the Unlived Life,https://fs.blog/2014/04/the-war-of-art-and-the-unlived-life/,3120.479387778148
Heraclitus’s Fragments: Ancient Wisdom for a Changing World,https://fs.blog/2013/10/heraclitus-fragments/,17674.110903481054
Several Uncomfortable Realities,https://fs.blog/2011/09/several-uncomfortable-realities/,15045.855909871976
Competitive Strategy,https://fs.blog/2013/04/competitive-strategy/,6040.207633053243
Machiavelli for Moms: Maxims on the Effective Governance of Children,https://fs.blog/2013/04/machiavelli-for-moms-maxims-on-the-effective-governance-of-children/,2997.438719751392
Herbert Simon on the Distinction Between What is Legal and What We Will Tolerate,https://fs.blog/2011/10/revolutions/,17200.93221921857
The Wisdom of Seneca: A Lawyer’s Advice For Life In The Fast Lane,https://fs.blog/2015/08/the-wisdom-of-seneca-a-lawyers-advice-for-life-in-the-fast-lane/,1074.4232084500266
Hunter S. Thompson on Living versus Existing,https://fs.blog/2015/10/hunter-s-thompson-living-versus-existing/,1325.160155122657
Books Everyone Should Read on Psychology and Behavioral Economics,https://fs.blog/2015/07/books-psychology-behavioral-economics/,561.8050228774467
Lewis Thomas on our Social Nature and “Getting the Air Right”,https://fs.blog/2016/05/lewis-thomas-on-our-social-nature-and-getting-the-air-right/,1940.8753954271538
18 Truths: The Long Fail of Complexity,https://fs.blog/2009/11/18-truths-the-long-fail-of-complexity/,1623.62833000333
"The Information: A History, A Theory, A Flood",https://fs.blog/2013/03/the-information-a-history-a-theory-a-flood/,266.66188905329363
Why you eat too much: The Delboeuf Illusion,https://fs.blog/2011/11/why-you-eat-too-much-the-delboeuf-illusion/,12048.174769478886
Disruption Persuasion,https://fs.blog/2013/02/disruption-persuasion/,1671.9492424242387
Extraordinary is the New Ordinary,https://fs.blog/2013/01/extraordinary-is-the-new-ordinary/,25399.75779299463
How Con Artists Exploit Human Behaviour,https://fs.blog/2009/12/how-con-artists-exploit-human-behaviour/,359.64958179075825
Lessons from Machiavelli’s The Prince,https://fs.blog/2013/09/lessons-from-machiavellis-the-prince/,20418.474980880303
Leadership Is a Gift Given by Those Who Follow,https://fs.blog/2011/11/leadership-is-a-gift-given-by-those-who-follow/,14956.683502022284
Mindless Eating: Why We Eat More Than We Think,https://fs.blog/2012/01/mindless-eating-why-we-eat-more-than-we-think/,6137.594528755557
Open-plan Offices Suck — Privacy Makes Us Productive,https://fs.blog/2012/01/open-plan-offices-suck-privacy-makes-us-productive/,9054.206986242963
Can Waiting Help You Make Better Decisions?,https://fs.blog/2012/06/can-waiting-help-you-make-better-decisions/,2405.2234736556875
Ernest Hemingway: Three Tips on How to Write Fiction,https://fs.blog/2013/08/ernest-hemingway-three-tips-on-how-to-write-fiction/,10056.920755897718
Books that Changed My Life,https://fs.blog/2013/11/books-that-changed-my-life/,3108.2448582710626
Gary Taubes: Is Sugar Toxic?,https://fs.blog/2011/04/is-sugar-toxic/,6659.367681743542
Two Strategies to Outsmart Liars,https://fs.blog/2011/04/two-strategies-to-outsmart-liars/,4100.53085181216
"10 Ways to Get Smarter, Be More Productive, and Do Everything with Zero Effort",https://fs.blog/2014/03/10-ways-to-get-smarter-be-more-productive-and-do-everything-with-zero-effort/,1706.5292799305962
The Three Essential Properties of the Engineering Mind-Set,https://fs.blog/2015/06/the-engineering-mind-set/,88.54446248196246
The three types of specialist ,https://fs.blog/2013/05/the-three-types-of-specialist%e2%80%82/,3192.4505665104557
Charlie Munger on Avoiding Computers,https://fs.blog/2015/09/charlie-munger-on-avoiding-computers/,118.25670705502228
Friedrich Nietzsche: On Love And Hate,https://fs.blog/2016/02/friedrich-nietzsche-aphorisms-on-love-and-hate/,4563.403756272031
Sol Price on Becoming Your Customer’s Best Friend,https://fs.blog/2016/06/sol-price-customer-best-friend/,110.29750838107617
David Ogilvy 10 Tips on Writing,https://fs.blog/2013/06/david-ogilvy-10-tips-on-writing/,97.16704397125073
Merchants Of Doubt: How The Tobacco Strategy Obscures the Realities of Global Warming,https://fs.blog/2016/02/merchants-of-doubt/,4886.796074935348
The Honeybee Conjecture: What Is It About Bees And Hexagons?,https://fs.blog/2013/05/what-is-it-about-bees-and-hexagons/,1704.3731125919844
Neil Gaiman — Make Good Art,https://fs.blog/2013/05/neil-gaiman-make-good-art/,181.83040354920806
The Nature of Explanation,https://fs.blog/2013/05/the-nature-of-explanation/,1840.7790259428623
